audio_ref_1_1,audio_ref_1_2,audio_1-1,audio_1-2,audio_1-3,audio_1-4,audio_1-5,audio_1-6,audio_1-7,audio_1-8,audio_1-9,text_1,audio_ref_2_1,audio_ref_2_2,audio_2-1,audio_2-2,audio_2-3,audio_2-4,audio_2-5,audio_2-6,audio_2-7,audio_2-8,audio_2-9,text_2,audio_ref_3_1,audio_ref_3_2,audio_3-1,audio_3-2,audio_3-3,audio_3-4,audio_3-5,audio_3-6,audio_3-7,audio_3-8,audio_3-9,text_3,audio_ref_4_1,audio_ref_4_2,audio_4-1,audio_4-2,audio_4-3,audio_4-4,audio_4-5,audio_4-6,audio_4-7,audio_4-8,audio_4-9,text_4
p313/ref/p313_083.wav,p313/ref/p313_166.wav,p313/recon/p313_027.recon.wav,p313/FT-mask/FT/p313_027-epoch=0-batch_idx=0.wav,p313/raw/p313_027.wav,p313/mask-FT/FT/p313_027-epoch=6-batch_idx=0.wav,p313/libri_mask-FT/libri_mask/p313_027-epoch=5-batch_idx=0.wav,p313/joint/joint/p313_027-epoch=7-batch_idx=0.wav,p313/libri_mask-FT/FT/p313_027-epoch=6-batch_idx=0.wav,p313/mask-FT/mask/p313_027-epoch=5-batch_idx=0.wav,p313/FT-mask/mask/p313_027-epoch=6-batch_idx=0.wav,this year it will be billy crystal.,p278/ref/p278_259.wav,p278/ref/p278_292.wav,p278/joint/joint/p278_012-epoch=5-batch_idx=0.wav,p278/mask-FT/mask/p278_012-epoch=5-batch_idx=0.wav,p278/libri_mask-FT/FT/p278_012-epoch=11-batch_idx=0.wav,p278/mask-FT/FT/p278_012-epoch=6-batch_idx=0.wav,p278/FT-mask/FT/p278_012-epoch=0-batch_idx=0.wav,p278/recon/p278_012.recon.wav,p278/libri_mask-FT/libri_mask/p278_012-epoch=10-batch_idx=0.wav,p278/raw/p278_012.wav,p278/FT-mask/mask/p278_012-epoch=6-batch_idx=0.wav,throughout the centuries people have explained the rainbow in various ways. ,p251/ref/p251_347.wav,p251/ref/p251_041.wav,p251/recon/p251_158.recon.wav,p251/mask-FT/FT/p251_158-epoch=6-batch_idx=0.wav,p251/libri_mask-FT/FT/p251_158-epoch=7-batch_idx=0.wav,p251/mask-FT/mask/p251_158-epoch=5-batch_idx=0.wav,p251/FT-mask/mask/p251_158-epoch=6-batch_idx=0.wav,p251/raw/p251_158.wav,p251/FT-mask/FT/p251_158-epoch=0-batch_idx=0.wav,p251/joint/joint/p251_158-epoch=5-batch_idx=0.wav,p251/libri_mask-FT/libri_mask/p251_158-epoch=6-batch_idx=0.wav,neither side can win this war.,p265/ref/p265_074.wav,p265/ref/p265_196.wav,p265/libri_mask-FT/FT/p265_338-epoch=9-batch_idx=0.wav,p265/FT-mask/mask/p265_338-epoch=5-batch_idx=0.wav,p265/recon/p265_338.recon.wav,p265/libri_mask-FT/libri_mask/p265_338-epoch=8-batch_idx=0.wav,p265/mask-FT/FT/p265_338-epoch=6-batch_idx=0.wav,p265/raw/p265_338.wav,p265/mask-FT/mask/p265_338-epoch=5-batch_idx=0.wav,p265/joint/joint/p265_338-epoch=12-batch_idx=0.wav,p265/FT-mask/FT/p265_338-epoch=0-batch_idx=0.wav,that would help.
p264/ref/p264_032.wav,p264/ref/p264_233.wav,p264/recon/p264_250.recon.wav,p264/joint/joint/p264_250-epoch=5-batch_idx=0.wav,p264/FT-mask/mask/p264_250-epoch=6-batch_idx=0.wav,p264/raw/p264_250.wav,p264/libri_mask-FT/FT/p264_250-epoch=6-batch_idx=0.wav,p264/libri_mask-FT/libri_mask/p264_250-epoch=5-batch_idx=0.wav,p264/mask-FT/FT/p264_250-epoch=6-batch_idx=0.wav,p264/FT-mask/FT/p264_250-epoch=0-batch_idx=0.wav,p264/mask-FT/mask/p264_250-epoch=5-batch_idx=0.wav,we really are a team.,p247/ref/p247_331.wav,p247/ref/p247_203.wav,p247/libri_mask-FT/FT/p247_333-epoch=7-batch_idx=0.wav,p247/libri_mask-FT/libri_mask/p247_333-epoch=6-batch_idx=0.wav,p247/joint/joint/p247_333-epoch=5-batch_idx=0.wav,p247/raw/p247_333.wav,p247/mask-FT/mask/p247_333-epoch=5-batch_idx=0.wav,p247/recon/p247_333.recon.wav,p247/mask-FT/FT/p247_333-epoch=6-batch_idx=0.wav,p247/FT-mask/mask/p247_333-epoch=6-batch_idx=0.wav,p247/FT-mask/FT/p247_333-epoch=0-batch_idx=0.wav,the people will not be patient.,p232/ref/p232_313.wav,p232/ref/p232_392.wav,p232/FT-mask/FT/p232_144-epoch=0-batch_idx=0.wav,p232/libri_mask-FT/FT/p232_144-epoch=6-batch_idx=0.wav,p232/raw/p232_144.wav,p232/joint/joint/p232_144-epoch=5-batch_idx=0.wav,p232/FT-mask/mask/p232_144-epoch=6-batch_idx=0.wav,p232/libri_mask-FT/libri_mask/p232_144-epoch=5-batch_idx=0.wav,p232/mask-FT/mask/p232_144-epoch=5-batch_idx=0.wav,p232/mask-FT/FT/p232_144-epoch=6-batch_idx=0.wav,p232/recon/p232_144.recon.wav,the home side didn't stand a chance.,p345/ref/p345_327.wav,p345/ref/p345_106.wav,p345/mask-FT/mask/p345_370-epoch=5-batch_idx=0.wav,p345/recon/p345_370.recon.wav,p345/FT-mask/mask/p345_370-epoch=6-batch_idx=0.wav,p345/raw/p345_370.wav,p345/FT-mask/FT/p345_370-epoch=0-batch_idx=0.wav,p345/libri_mask-FT/libri_mask/p345_370-epoch=8-batch_idx=0.wav,p345/joint/joint/p345_370-epoch=5-batch_idx=0.wav,p345/mask-FT/FT/p345_370-epoch=6-batch_idx=0.wav,p345/libri_mask-FT/FT/p345_370-epoch=9-batch_idx=0.wav,i don't believe a word of it.
p361/ref/p361_345.wav,p361/ref/p361_239.wav,p361/FT-mask/mask/p361_323-epoch=6-batch_idx=0.wav,p361/raw/p361_323.wav,p361/libri_mask-FT/FT/p361_323-epoch=7-batch_idx=0.wav,p361/mask-FT/FT/p361_323-epoch=6-batch_idx=0.wav,p361/FT-mask/FT/p361_323-epoch=0-batch_idx=0.wav,p361/mask-FT/mask/p361_323-epoch=5-batch_idx=0.wav,p361/recon/p361_323.recon.wav,p361/libri_mask-FT/libri_mask/p361_323-epoch=6-batch_idx=0.wav,p361/joint/joint/p361_323-epoch=10-batch_idx=0.wav,not that he was complaining.,p262/ref/p262_358.wav,p262/ref/p262_144.wav,p262/FT-mask/FT/p262_305-epoch=0-batch_idx=0.wav,p262/libri_mask-FT/FT/p262_305-epoch=8-batch_idx=0.wav,p262/FT-mask/mask/p262_305-epoch=5-batch_idx=0.wav,p262/libri_mask-FT/libri_mask/p262_305-epoch=7-batch_idx=0.wav,p262/mask-FT/mask/p262_305-epoch=5-batch_idx=0.wav,p262/raw/p262_305.wav,p262/joint/joint/p262_305-epoch=6-batch_idx=0.wav,p262/recon/p262_305.recon.wav,p262/mask-FT/FT/p262_305-epoch=6-batch_idx=0.wav,"within months, he was a part-time tribunal chairman.",p249/ref/p249_269.wav,p249/ref/p249_076.wav,p249/libri_mask-FT/FT/p249_155-epoch=6-batch_idx=0.wav,p249/mask-FT/mask/p249_155-epoch=5-batch_idx=0.wav,p249/FT-mask/mask/p249_155-epoch=6-batch_idx=0.wav,p249/mask-FT/FT/p249_155-epoch=6-batch_idx=0.wav,p249/joint/joint/p249_155-epoch=6-batch_idx=0.wav,p249/recon/p249_155.recon.wav,p249/libri_mask-FT/libri_mask/p249_155-epoch=5-batch_idx=0.wav,p249/FT-mask/FT/p249_155-epoch=0-batch_idx=0.wav,p249/raw/p249_155.wav,the weaknesses are few.,p335/ref/p335_246.wav,p335/ref/p335_173.wav,p335/libri_mask-FT/libri_mask/p335_352-epoch=8-batch_idx=0.wav,p335/joint/joint/p335_352-epoch=5-batch_idx=0.wav,p335/recon/p335_352.recon.wav,p335/FT-mask/FT/p335_352-epoch=0-batch_idx=0.wav,p335/mask-FT/mask/p335_352-epoch=5-batch_idx=0.wav,p335/FT-mask/mask/p335_352-epoch=6-batch_idx=0.wav,p335/raw/p335_352.wav,p335/mask-FT/FT/p335_352-epoch=6-batch_idx=0.wav,p335/libri_mask-FT/FT/p335_352-epoch=9-batch_idx=0.wav,we were a shambles at the back.
p230/ref/p230_330.wav,p230/ref/p230_076.wav,p230/mask-FT/FT/p230_405-epoch=6-batch_idx=0.wav,p230/FT-mask/FT/p230_405-epoch=0-batch_idx=0.wav,p230/libri_mask-FT/libri_mask/p230_405-epoch=6-batch_idx=0.wav,p230/raw/p230_405.wav,p230/joint/joint/p230_405-epoch=5-batch_idx=0.wav,p230/recon/p230_405.recon.wav,p230/FT-mask/mask/p230_405-epoch=6-batch_idx=0.wav,p230/mask-FT/mask/p230_405-epoch=5-batch_idx=0.wav,p230/libri_mask-FT/FT/p230_405-epoch=7-batch_idx=0.wav,"it was a bank holiday, after all.",p334/ref/p334_184.wav,p334/ref/p334_053.wav,p334/libri_mask-FT/libri_mask/p334_159-epoch=8-batch_idx=0.wav,p334/raw/p334_159.wav,p334/recon/p334_159.recon.wav,p334/FT-mask/FT/p334_159-epoch=10-batch_idx=0.wav,p334/joint/joint/p334_159-epoch=12-batch_idx=0.wav,p334/mask-FT/mask/p334_159-epoch=5-batch_idx=0.wav,p334/libri_mask-FT/FT/p334_159-epoch=13-batch_idx=0.wav,p334/FT-mask/mask/p334_159-epoch=14-batch_idx=0.wav,p334/mask-FT/FT/p334_159-epoch=14-batch_idx=0.wav,the dictator of iraq is not disarming.,p230/ref/p230_092.wav,p230/ref/p230_182.wav,p230/recon/p230_108.recon.wav,p230/raw/p230_108.wav,p230/joint/joint/p230_108-epoch=5-batch_idx=0.wav,p230/FT-mask/mask/p230_108-epoch=6-batch_idx=0.wav,p230/libri_mask-FT/FT/p230_108-epoch=7-batch_idx=0.wav,p230/mask-FT/mask/p230_108-epoch=5-batch_idx=0.wav,p230/libri_mask-FT/libri_mask/p230_108-epoch=6-batch_idx=0.wav,p230/mask-FT/FT/p230_108-epoch=6-batch_idx=0.wav,p230/FT-mask/FT/p230_108-epoch=0-batch_idx=0.wav,"he leaves a wife, a son and a daughter.",p297/ref/p297_184.wav,p297/ref/p297_285.wav,p297/mask-FT/mask/p297_323-epoch=5-batch_idx=0.wav,p297/mask-FT/FT/p297_323-epoch=6-batch_idx=0.wav,p297/FT-mask/mask/p297_323-epoch=6-batch_idx=0.wav,p297/recon/p297_323.recon.wav,p297/FT-mask/FT/p297_323-epoch=0-batch_idx=0.wav,p297/libri_mask-FT/FT/p297_323-epoch=7-batch_idx=0.wav,p297/raw/p297_323.wav,p297/joint/joint/p297_323-epoch=6-batch_idx=0.wav,p297/libri_mask-FT/libri_mask/p297_323-epoch=6-batch_idx=0.wav,"davis is very supportive, as a director."
p252/ref/p252_228.wav,p252/ref/p252_381.wav,p252/libri_mask-FT/FT/p252_150-epoch=8-batch_idx=0.wav,p252/FT-mask/FT/p252_150-epoch=0-batch_idx=0.wav,p252/libri_mask-FT/libri_mask/p252_150-epoch=7-batch_idx=0.wav,p252/FT-mask/mask/p252_150-epoch=6-batch_idx=0.wav,p252/mask-FT/mask/p252_150-epoch=5-batch_idx=0.wav,p252/mask-FT/FT/p252_150-epoch=6-batch_idx=0.wav,p252/joint/joint/p252_150-epoch=5-batch_idx=0.wav,p252/recon/p252_150.recon.wav,p252/raw/p252_150.wav,why change it?,p274/ref/p274_261.wav,p274/ref/p274_202.wav,p274/FT-mask/mask/p274_408-epoch=5-batch_idx=0.wav,p274/libri_mask-FT/FT/p274_408-epoch=7-batch_idx=0.wav,p274/FT-mask/FT/p274_408-epoch=0-batch_idx=0.wav,p274/joint/joint/p274_408-epoch=13-batch_idx=0.wav,p274/mask-FT/FT/p274_408-epoch=6-batch_idx=0.wav,p274/libri_mask-FT/libri_mask/p274_408-epoch=6-batch_idx=0.wav,p274/mask-FT/mask/p274_408-epoch=5-batch_idx=0.wav,p274/recon/p274_408.recon.wav,p274/raw/p274_408.wav,i was happy to be recognised by mike tyson.,p281/ref/p281_200.wav,p281/ref/p281_060.wav,p281/FT-mask/FT/p281_390-epoch=0-batch_idx=0.wav,p281/FT-mask/mask/p281_390-epoch=6-batch_idx=0.wav,p281/mask-FT/FT/p281_390-epoch=6-batch_idx=0.wav,p281/joint/joint/p281_390-epoch=5-batch_idx=0.wav,p281/libri_mask-FT/FT/p281_390-epoch=8-batch_idx=0.wav,p281/mask-FT/mask/p281_390-epoch=5-batch_idx=0.wav,p281/recon/p281_390.recon.wav,p281/libri_mask-FT/libri_mask/p281_390-epoch=7-batch_idx=0.wav,p281/raw/p281_390.wav,we have to reinforce the pressure on iraq.,p252/ref/p252_381.wav,p252/ref/p252_203.wav,p252/mask-FT/FT/p252_100-epoch=6-batch_idx=0.wav,p252/FT-mask/FT/p252_100-epoch=0-batch_idx=0.wav,p252/mask-FT/mask/p252_100-epoch=5-batch_idx=0.wav,p252/libri_mask-FT/FT/p252_100-epoch=8-batch_idx=0.wav,p252/libri_mask-FT/libri_mask/p252_100-epoch=7-batch_idx=0.wav,p252/recon/p252_100.recon.wav,p252/raw/p252_100.wav,p252/FT-mask/mask/p252_100-epoch=6-batch_idx=0.wav,p252/joint/joint/p252_100-epoch=5-batch_idx=0.wav,the circumstances have changed since last year.
p265/ref/p265_196.wav,p265/ref/p265_020.wav,p265/recon/p265_190.recon.wav,p265/libri_mask-FT/FT/p265_190-epoch=9-batch_idx=0.wav,p265/FT-mask/FT/p265_190-epoch=0-batch_idx=0.wav,p265/raw/p265_190.wav,p265/mask-FT/mask/p265_190-epoch=5-batch_idx=0.wav,p265/mask-FT/FT/p265_190-epoch=6-batch_idx=0.wav,p265/FT-mask/mask/p265_190-epoch=5-batch_idx=0.wav,p265/joint/joint/p265_190-epoch=12-batch_idx=0.wav,p265/libri_mask-FT/libri_mask/p265_190-epoch=8-batch_idx=0.wav,the guidelines are expected to be finalised before next spring.,p333/ref/p333_357.wav,p333/ref/p333_099.wav,p333/FT-mask/FT/p333_138-epoch=4-batch_idx=0.wav,p333/mask-FT/mask/p333_138-epoch=5-batch_idx=0.wav,p333/libri_mask-FT/libri_mask/p333_138-epoch=7-batch_idx=0.wav,p333/recon/p333_138.recon.wav,p333/libri_mask-FT/FT/p333_138-epoch=18-batch_idx=0.wav,p333/raw/p333_138.wav,p333/FT-mask/mask/p333_138-epoch=8-batch_idx=0.wav,p333/joint/joint/p333_138-epoch=9-batch_idx=0.wav,p333/mask-FT/FT/p333_138-epoch=27-batch_idx=0.wav,it is never an easy game.,p334/ref/p334_301.wav,p334/ref/p334_012.wav,p334/mask-FT/FT/p334_114-epoch=14-batch_idx=0.wav,p334/recon/p334_114.recon.wav,p334/joint/joint/p334_114-epoch=12-batch_idx=0.wav,p334/libri_mask-FT/libri_mask/p334_114-epoch=8-batch_idx=0.wav,p334/libri_mask-FT/FT/p334_114-epoch=13-batch_idx=0.wav,p334/FT-mask/mask/p334_114-epoch=14-batch_idx=0.wav,p334/raw/p334_114.wav,p334/mask-FT/mask/p334_114-epoch=5-batch_idx=0.wav,p334/FT-mask/FT/p334_114-epoch=10-batch_idx=0.wav,"of course we make mistakes, but we don't make too many.",p236/ref/p236_211.wav,p236/ref/p236_011.wav,p236/libri_mask-FT/FT/p236_426-epoch=7-batch_idx=0.wav,p236/mask-FT/mask/p236_426-epoch=5-batch_idx=0.wav,p236/mask-FT/FT/p236_426-epoch=6-batch_idx=0.wav,p236/libri_mask-FT/libri_mask/p236_426-epoch=6-batch_idx=0.wav,p236/joint/joint/p236_426-epoch=10-batch_idx=0.wav,p236/FT-mask/mask/p236_426-epoch=5-batch_idx=0.wav,p236/recon/p236_426.recon.wav,p236/raw/p236_426.wav,p236/FT-mask/FT/p236_426-epoch=0-batch_idx=0.wav,everything in golf is a balance.
p259/ref/p259_250.wav,p259/ref/p259_380.wav,p259/FT-mask/mask/p259_182-epoch=6-batch_idx=0.wav,p259/recon/p259_182.recon.wav,p259/libri_mask-FT/libri_mask/p259_182-epoch=6-batch_idx=0.wav,p259/mask-FT/FT/p259_182-epoch=6-batch_idx=0.wav,p259/libri_mask-FT/FT/p259_182-epoch=7-batch_idx=0.wav,p259/FT-mask/FT/p259_182-epoch=0-batch_idx=0.wav,p259/joint/joint/p259_182-epoch=7-batch_idx=0.wav,p259/raw/p259_182.wav,p259/mask-FT/mask/p259_182-epoch=5-batch_idx=0.wav,"if that's the case, he will struggle.",p300/ref/p300_079.wav,p300/ref/p300_331.wav,p300/raw/p300_181.wav,p300/mask-FT/mask/p300_181-epoch=5-batch_idx=0.wav,p300/libri_mask-FT/FT/p300_181-epoch=6-batch_idx=0.wav,p300/joint/joint/p300_181-epoch=5-batch_idx=0.wav,p300/FT-mask/FT/p300_181-epoch=0-batch_idx=0.wav,p300/FT-mask/mask/p300_181-epoch=6-batch_idx=0.wav,p300/recon/p300_181.recon.wav,p300/mask-FT/FT/p300_181-epoch=6-batch_idx=0.wav,p300/libri_mask-FT/libri_mask/p300_181-epoch=5-batch_idx=0.wav,this was extremely foolish behaviour on your part.,p284/ref/p284_210.wav,p284/ref/p284_196.wav,p284/joint/joint/p284_141-epoch=36-batch_idx=0.wav,p284/recon/p284_141.recon.wav,p284/libri_mask-FT/FT/p284_141-epoch=8-batch_idx=0.wav,p284/mask-FT/FT/p284_141-epoch=6-batch_idx=0.wav,p284/mask-FT/mask/p284_141-epoch=5-batch_idx=0.wav,p284/FT-mask/mask/p284_141-epoch=4-batch_idx=0.wav,p284/FT-mask/FT/p284_141-epoch=0-batch_idx=0.wav,p284/raw/p284_141.wav,p284/libri_mask-FT/libri_mask/p284_141-epoch=6-batch_idx=0.wav,that group reported just before christmas.,p318/ref/p318_160.wav,p318/ref/p318_051.wav,p318/recon/p318_378.recon.wav,p318/FT-mask/mask/p318_378-epoch=6-batch_idx=0.wav,p318/joint/joint/p318_378-epoch=5-batch_idx=0.wav,p318/raw/p318_378.wav,p318/mask-FT/mask/p318_378-epoch=5-batch_idx=0.wav,p318/mask-FT/FT/p318_378-epoch=6-batch_idx=0.wav,p318/libri_mask-FT/libri_mask/p318_378-epoch=8-batch_idx=0.wav,p318/libri_mask-FT/FT/p318_378-epoch=9-batch_idx=0.wav,p318/FT-mask/FT/p318_378-epoch=0-batch_idx=0.wav,that's the only thing that matters.
p305/ref/p305_316.wav,p305/ref/p305_196.wav,p305/raw/p305_077.wav,p305/libri_mask-FT/FT/p305_077-epoch=11-batch_idx=0.wav,p305/libri_mask-FT/libri_mask/p305_077-epoch=10-batch_idx=0.wav,p305/mask-FT/FT/p305_077-epoch=6-batch_idx=0.wav,p305/recon/p305_077.recon.wav,p305/joint/joint/p305_077-epoch=6-batch_idx=0.wav,p305/FT-mask/mask/p305_077-epoch=6-batch_idx=0.wav,p305/mask-FT/mask/p305_077-epoch=5-batch_idx=0.wav,p305/FT-mask/FT/p305_077-epoch=0-batch_idx=0.wav,that would open the gates of hell.,p287/ref/p287_156.wav,p287/ref/p287_034.wav,p287/mask-FT/FT/p287_154-epoch=6-batch_idx=0.wav,p287/FT-mask/FT/p287_154-epoch=1-batch_idx=0.wav,p287/raw/p287_154.wav,p287/libri_mask-FT/libri_mask/p287_154-epoch=5-batch_idx=0.wav,p287/FT-mask/mask/p287_154-epoch=5-batch_idx=0.wav,p287/joint/joint/p287_154-epoch=10-batch_idx=0.wav,p287/recon/p287_154.recon.wav,p287/libri_mask-FT/FT/p287_154-epoch=7-batch_idx=0.wav,p287/mask-FT/mask/p287_154-epoch=5-batch_idx=0.wav,the people are the hero.,p316/ref/p316_243.wav,p316/ref/p316_038.wav,p316/FT-mask/FT/p316_322-epoch=0-batch_idx=0.wav,p316/raw/p316_322.wav,p316/libri_mask-FT/FT/p316_322-epoch=10-batch_idx=0.wav,p316/mask-FT/mask/p316_322-epoch=5-batch_idx=0.wav,p316/FT-mask/mask/p316_322-epoch=6-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_322-epoch=9-batch_idx=0.wav,p316/recon/p316_322.recon.wav,p316/joint/joint/p316_322-epoch=5-batch_idx=0.wav,p316/mask-FT/FT/p316_322-epoch=6-batch_idx=0.wav,what did they think of her voice?,p238/ref/p238_454.wav,p238/ref/p238_432.wav,p238/libri_mask-FT/libri_mask/p238_062-epoch=7-batch_idx=0.wav,p238/mask-FT/FT/p238_062-epoch=13-batch_idx=0.wav,p238/libri_mask-FT/FT/p238_062-epoch=17-batch_idx=0.wav,p238/recon/p238_062.recon.wav,p238/mask-FT/mask/p238_062-epoch=5-batch_idx=0.wav,p238/raw/p238_062.wav,p238/joint/joint/p238_062-epoch=11-batch_idx=0.wav,p238/FT-mask/mask/p238_062-epoch=8-batch_idx=0.wav,p238/FT-mask/FT/p238_062-epoch=4-batch_idx=0.wav,he looks like an afghan.
p317/ref/p317_410.wav,p317/ref/p317_331.wav,p317/libri_mask-FT/libri_mask/p317_077-epoch=7-batch_idx=0.wav,p317/mask-FT/FT/p317_077-epoch=6-batch_idx=0.wav,p317/libri_mask-FT/FT/p317_077-epoch=8-batch_idx=0.wav,p317/recon/p317_077.recon.wav,p317/mask-FT/mask/p317_077-epoch=5-batch_idx=0.wav,p317/joint/joint/p317_077-epoch=5-batch_idx=0.wav,p317/raw/p317_077.wav,p317/FT-mask/mask/p317_077-epoch=6-batch_idx=0.wav,p317/FT-mask/FT/p317_077-epoch=0-batch_idx=0.wav,will we ever play together again?,p288/ref/p288_265.wav,p288/ref/p288_105.wav,p288/recon/p288_039.recon.wav,p288/libri_mask-FT/FT/p288_039-epoch=17-batch_idx=0.wav,p288/raw/p288_039.wav,p288/mask-FT/mask/p288_039-epoch=5-batch_idx=0.wav,p288/FT-mask/FT/p288_039-epoch=1-batch_idx=0.wav,p288/joint/joint/p288_039-epoch=12-batch_idx=0.wav,p288/libri_mask-FT/libri_mask/p288_039-epoch=6-batch_idx=0.wav,p288/mask-FT/FT/p288_039-epoch=13-batch_idx=0.wav,p288/FT-mask/mask/p288_039-epoch=6-batch_idx=0.wav,it is hard to avoid the conclusion that lessons have been learned.,p239/ref/p239_147.wav,p239/ref/p239_177.wav,p239/FT-mask/FT/p239_133-epoch=0-batch_idx=0.wav,p239/mask-FT/mask/p239_133-epoch=5-batch_idx=0.wav,p239/raw/p239_133.wav,p239/libri_mask-FT/libri_mask/p239_133-epoch=8-batch_idx=0.wav,p239/joint/joint/p239_133-epoch=8-batch_idx=0.wav,p239/FT-mask/mask/p239_133-epoch=4-batch_idx=0.wav,p239/mask-FT/FT/p239_133-epoch=6-batch_idx=0.wav,p239/recon/p239_133.recon.wav,p239/libri_mask-FT/FT/p239_133-epoch=9-batch_idx=0.wav,do they think anyone else wants them?,p248/ref/p248_066.wav,p248/ref/p248_259.wav,p248/FT-mask/FT/p248_024-epoch=0-batch_idx=0.wav,p248/raw/p248_024.wav,p248/joint/joint/p248_024-epoch=5-batch_idx=0.wav,p248/mask-FT/mask/p248_024-epoch=5-batch_idx=0.wav,p248/mask-FT/FT/p248_024-epoch=6-batch_idx=0.wav,p248/recon/p248_024.recon.wav,p248/libri_mask-FT/libri_mask/p248_024-epoch=6-batch_idx=0.wav,p248/libri_mask-FT/FT/p248_024-epoch=7-batch_idx=0.wav,p248/FT-mask/mask/p248_024-epoch=6-batch_idx=0.wav,"this is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
p277/ref/p277_072.wav,p277/ref/p277_283.wav,p277/FT-mask/FT/p277_173-epoch=0-batch_idx=0.wav,p277/joint/joint/p277_173-epoch=5-batch_idx=0.wav,p277/libri_mask-FT/FT/p277_173-epoch=6-batch_idx=0.wav,p277/libri_mask-FT/libri_mask/p277_173-epoch=5-batch_idx=0.wav,p277/mask-FT/mask/p277_173-epoch=5-batch_idx=0.wav,p277/raw/p277_173.wav,p277/FT-mask/mask/p277_173-epoch=5-batch_idx=0.wav,p277/recon/p277_173.recon.wav,p277/mask-FT/FT/p277_173-epoch=6-batch_idx=0.wav,it's too early to say whether a public inquiry would be appropriate.,p361/ref/p361_034.wav,p361/ref/p361_108.wav,p361/libri_mask-FT/FT/p361_277-epoch=7-batch_idx=0.wav,p361/mask-FT/mask/p361_277-epoch=5-batch_idx=0.wav,p361/FT-mask/mask/p361_277-epoch=6-batch_idx=0.wav,p361/raw/p361_277.wav,p361/FT-mask/FT/p361_277-epoch=0-batch_idx=0.wav,p361/libri_mask-FT/libri_mask/p361_277-epoch=6-batch_idx=0.wav,p361/joint/joint/p361_277-epoch=10-batch_idx=0.wav,p361/mask-FT/FT/p361_277-epoch=6-batch_idx=0.wav,p361/recon/p361_277.recon.wav,we are in this for the long haul.,p256/ref/p256_041.wav,p256/ref/p256_112.wav,p256/joint/joint/p256_055-epoch=7-batch_idx=0.wav,p256/libri_mask-FT/libri_mask/p256_055-epoch=10-batch_idx=0.wav,p256/recon/p256_055.recon.wav,p256/FT-mask/FT/p256_055-epoch=0-batch_idx=0.wav,p256/FT-mask/mask/p256_055-epoch=5-batch_idx=0.wav,p256/raw/p256_055.wav,p256/mask-FT/FT/p256_055-epoch=6-batch_idx=0.wav,p256/libri_mask-FT/FT/p256_055-epoch=11-batch_idx=0.wav,p256/mask-FT/mask/p256_055-epoch=5-batch_idx=0.wav,he had no enemies.,p270/ref/p270_021.wav,p270/ref/p270_153.wav,p270/raw/p270_225.wav,p270/recon/p270_225.recon.wav,p270/libri_mask-FT/libri_mask/p270_225-epoch=6-batch_idx=0.wav,p270/joint/joint/p270_225-epoch=5-batch_idx=0.wav,p270/mask-FT/FT/p270_225-epoch=6-batch_idx=0.wav,p270/FT-mask/mask/p270_225-epoch=6-batch_idx=0.wav,p270/FT-mask/FT/p270_225-epoch=0-batch_idx=0.wav,p270/mask-FT/mask/p270_225-epoch=5-batch_idx=0.wav,p270/libri_mask-FT/FT/p270_225-epoch=7-batch_idx=0.wav,does that put pressure on us?
