audio_ref-1_1,audio_ref-1_2,audio-1_1,audio-1_2,audio-1_3,audio-1_4,audio-1_5,audio-1_6,audio-1_7,audio-1_8,audio-1_9,text-1,audio_ref-2_1,audio_ref-2_2,audio-2_1,audio-2_2,audio-2_3,audio-2_4,audio-2_5,audio-2_6,audio-2_7,audio-2_8,audio-2_9,text-2
p266/ref/p266_397.wav,p266/ref/p266_207.wav,p266/libri_mask-FT/FT/p266_064-epoch=9-batch_idx=0.wav,p266/libri_mask-FT/libri_mask/p266_064-epoch=8-batch_idx=0.wav,p266/FT-mask/FT/p266_064-epoch=0-batch_idx=0.wav,p266/mask-FT/FT/p266_064-epoch=6-batch_idx=0.wav,p266/recon/p266_064.recon.wav,p266/joint/joint/p266_064-epoch=5-batch_idx=0.wav,p266/FT-mask/mask/p266_064-epoch=6-batch_idx=0.wav,p266/raw/p266_064.wav,p266/mask-FT/mask/p266_064-epoch=5-batch_idx=0.wav,strathclyde police have appealed for witnesses.,p313/ref/p313_148.wav,p313/ref/p313_001.wav,p313/libri_mask-FT/libri_mask/p313_162-epoch=5-batch_idx=0.wav,p313/raw/p313_162.wav,p313/FT-mask/mask/p313_162-epoch=6-batch_idx=0.wav,p313/mask-FT/FT/p313_162-epoch=6-batch_idx=0.wav,p313/mask-FT/mask/p313_162-epoch=5-batch_idx=0.wav,p313/joint/joint/p313_162-epoch=7-batch_idx=0.wav,p313/libri_mask-FT/FT/p313_162-epoch=6-batch_idx=0.wav,p313/recon/p313_162.recon.wav,p313/FT-mask/FT/p313_162-epoch=0-batch_idx=0.wav,the general election is all to play for.
p305/ref/p305_321.wav,p305/ref/p305_235.wav,p305/recon/p305_077.recon.wav,p305/libri_mask-FT/libri_mask/p305_077-epoch=10-batch_idx=0.wav,p305/mask-FT/FT/p305_077-epoch=6-batch_idx=0.wav,p305/joint/joint/p305_077-epoch=6-batch_idx=0.wav,p305/mask-FT/mask/p305_077-epoch=5-batch_idx=0.wav,p305/FT-mask/FT/p305_077-epoch=0-batch_idx=0.wav,p305/libri_mask-FT/FT/p305_077-epoch=11-batch_idx=0.wav,p305/raw/p305_077.wav,p305/FT-mask/mask/p305_077-epoch=6-batch_idx=0.wav,that would open the gates of hell.,p240/ref/p240_252.wav,p240/ref/p240_072.wav,p240/FT-mask/mask/p240_100-epoch=6-batch_idx=0.wav,p240/raw/p240_100.wav,p240/libri_mask-FT/FT/p240_100-epoch=8-batch_idx=0.wav,p240/mask-FT/FT/p240_100-epoch=6-batch_idx=0.wav,p240/libri_mask-FT/libri_mask/p240_100-epoch=7-batch_idx=0.wav,p240/joint/joint/p240_100-epoch=9-batch_idx=0.wav,p240/mask-FT/mask/p240_100-epoch=5-batch_idx=0.wav,p240/recon/p240_100.recon.wav,p240/FT-mask/FT/p240_100-epoch=0-batch_idx=0.wav,we have every respect for michelle.
p347/ref/p347_226.wav,p347/ref/p347_364.wav,p347/libri_mask-FT/FT/p347_213-epoch=7-batch_idx=0.wav,p347/raw/p347_213.wav,p347/recon/p347_213.recon.wav,p347/mask-FT/FT/p347_213-epoch=6-batch_idx=0.wav,p347/mask-FT/mask/p347_213-epoch=5-batch_idx=0.wav,p347/FT-mask/FT/p347_213-epoch=0-batch_idx=0.wav,p347/libri_mask-FT/libri_mask/p347_213-epoch=6-batch_idx=0.wav,p347/FT-mask/mask/p347_213-epoch=6-batch_idx=0.wav,p347/joint/joint/p347_213-epoch=5-batch_idx=0.wav,or some thought that they have.,p340/ref/p340_387.wav,p340/ref/p340_409.wav,p340/FT-mask/mask/p340_184-epoch=6-batch_idx=0.wav,p340/FT-mask/FT/p340_184-epoch=0-batch_idx=0.wav,p340/joint/joint/p340_184-epoch=11-batch_idx=0.wav,p340/libri_mask-FT/FT/p340_184-epoch=11-batch_idx=0.wav,p340/libri_mask-FT/libri_mask/p340_184-epoch=10-batch_idx=0.wav,p340/mask-FT/mask/p340_184-epoch=5-batch_idx=0.wav,p340/recon/p340_184.recon.wav,p340/raw/p340_184.wav,p340/mask-FT/FT/p340_184-epoch=6-batch_idx=0.wav,but that is not an issue for now.
p229/ref/p229_124.wav,p229/ref/p229_100.wav,p229/FT-mask/FT/p229_016-epoch=0-batch_idx=0.wav,p229/raw/p229_016.wav,p229/mask-FT/mask/p229_016-epoch=5-batch_idx=0.wav,p229/recon/p229_016.recon.wav,p229/joint/joint/p229_016-epoch=5-batch_idx=0.wav,p229/libri_mask-FT/FT/p229_016-epoch=6-batch_idx=0.wav,p229/mask-FT/FT/p229_016-epoch=6-batch_idx=0.wav,p229/libri_mask-FT/libri_mask/p229_016-epoch=5-batch_idx=0.wav,p229/FT-mask/mask/p229_016-epoch=6-batch_idx=0.wav,the norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. ,p236/ref/p236_011.wav,p236/ref/p236_387.wav,p236/FT-mask/mask/p236_031-epoch=5-batch_idx=0.wav,p236/FT-mask/FT/p236_031-epoch=0-batch_idx=0.wav,p236/joint/joint/p236_031-epoch=10-batch_idx=0.wav,p236/mask-FT/mask/p236_031-epoch=5-batch_idx=0.wav,p236/mask-FT/FT/p236_031-epoch=6-batch_idx=0.wav,p236/recon/p236_031.recon.wav,p236/libri_mask-FT/libri_mask/p236_031-epoch=6-batch_idx=0.wav,p236/libri_mask-FT/FT/p236_031-epoch=7-batch_idx=0.wav,p236/raw/p236_031.wav,he was jailed for four years.
p364/ref/p364_216.wav,p364/ref/p364_177.wav,p364/joint/joint/p364_088-epoch=7-batch_idx=0.wav,p364/FT-mask/FT/p364_088-epoch=0-batch_idx=0.wav,p364/libri_mask-FT/FT/p364_088-epoch=9-batch_idx=0.wav,p364/FT-mask/mask/p364_088-epoch=6-batch_idx=0.wav,p364/mask-FT/FT/p364_088-epoch=6-batch_idx=0.wav,p364/libri_mask-FT/libri_mask/p364_088-epoch=8-batch_idx=0.wav,p364/mask-FT/mask/p364_088-epoch=5-batch_idx=0.wav,p364/raw/p364_088.wav,p364/recon/p364_088.recon.wav,the couple had one daughter.,p268/ref/p268_283.wav,p268/ref/p268_071.wav,p268/FT-mask/mask/p268_046-epoch=6-batch_idx=0.wav,p268/FT-mask/FT/p268_046-epoch=0-batch_idx=0.wav,p268/libri_mask-FT/FT/p268_046-epoch=6-batch_idx=0.wav,p268/mask-FT/mask/p268_046-epoch=5-batch_idx=0.wav,p268/raw/p268_046.wav,p268/libri_mask-FT/libri_mask/p268_046-epoch=5-batch_idx=0.wav,p268/recon/p268_046.recon.wav,p268/joint/joint/p268_046-epoch=7-batch_idx=0.wav,p268/mask-FT/FT/p268_046-epoch=6-batch_idx=0.wav,something has to give sometime.
p228/ref/p228_133.wav,p228/ref/p228_254.wav,p228/FT-mask/FT/p228_225-epoch=0-batch_idx=0.wav,p228/recon/p228_225.recon.wav,p228/mask-FT/mask/p228_225-epoch=5-batch_idx=0.wav,p228/raw/p228_225.wav,p228/joint/joint/p228_225-epoch=8-batch_idx=0.wav,p228/FT-mask/mask/p228_225-epoch=6-batch_idx=0.wav,p228/libri_mask-FT/libri_mask/p228_225-epoch=5-batch_idx=0.wav,p228/mask-FT/FT/p228_225-epoch=6-batch_idx=0.wav,p228/libri_mask-FT/FT/p228_225-epoch=6-batch_idx=0.wav,women were mostly notable by their absence.,p239/ref/p239_177.wav,p239/ref/p239_338.wav,p239/mask-FT/mask/p239_245-epoch=5-batch_idx=0.wav,p239/recon/p239_245.recon.wav,p239/libri_mask-FT/FT/p239_245-epoch=9-batch_idx=0.wav,p239/mask-FT/FT/p239_245-epoch=6-batch_idx=0.wav,p239/FT-mask/FT/p239_245-epoch=0-batch_idx=0.wav,p239/raw/p239_245.wav,p239/FT-mask/mask/p239_245-epoch=4-batch_idx=0.wav,p239/joint/joint/p239_245-epoch=8-batch_idx=0.wav,p239/libri_mask-FT/libri_mask/p239_245-epoch=8-batch_idx=0.wav,do i think about them often?
p251/ref/p251_094.wav,p251/ref/p251_347.wav,p251/FT-mask/mask/p251_130-epoch=6-batch_idx=0.wav,p251/mask-FT/FT/p251_130-epoch=6-batch_idx=0.wav,p251/recon/p251_130.recon.wav,p251/libri_mask-FT/libri_mask/p251_130-epoch=6-batch_idx=0.wav,p251/FT-mask/FT/p251_130-epoch=0-batch_idx=0.wav,p251/joint/joint/p251_130-epoch=5-batch_idx=0.wav,p251/raw/p251_130.wav,p251/libri_mask-FT/FT/p251_130-epoch=7-batch_idx=0.wav,p251/mask-FT/mask/p251_130-epoch=5-batch_idx=0.wav,we had a reunion last week.,p335/ref/p335_173.wav,p335/ref/p335_319.wav,p335/FT-mask/FT/p335_202-epoch=0-batch_idx=0.wav,p335/mask-FT/mask/p335_202-epoch=5-batch_idx=0.wav,p335/FT-mask/mask/p335_202-epoch=6-batch_idx=0.wav,p335/libri_mask-FT/libri_mask/p335_202-epoch=8-batch_idx=0.wav,p335/libri_mask-FT/FT/p335_202-epoch=9-batch_idx=0.wav,p335/recon/p335_202.recon.wav,p335/raw/p335_202.wav,p335/joint/joint/p335_202-epoch=5-batch_idx=0.wav,p335/mask-FT/FT/p335_202-epoch=6-batch_idx=0.wav,i looked forward to it.
p229/ref/p229_185.wav,p229/ref/p229_039.wav,p229/raw/p229_188.wav,p229/libri_mask-FT/libri_mask/p229_188-epoch=5-batch_idx=0.wav,p229/recon/p229_188.recon.wav,p229/libri_mask-FT/FT/p229_188-epoch=6-batch_idx=0.wav,p229/FT-mask/FT/p229_188-epoch=0-batch_idx=0.wav,p229/joint/joint/p229_188-epoch=5-batch_idx=0.wav,p229/FT-mask/mask/p229_188-epoch=6-batch_idx=0.wav,p229/mask-FT/FT/p229_188-epoch=6-batch_idx=0.wav,p229/mask-FT/mask/p229_188-epoch=5-batch_idx=0.wav,he asked me in a tolerance zone.,p272/ref/p272_207.wav,p272/ref/p272_110.wav,p272/libri_mask-FT/libri_mask/p272_057-epoch=8-batch_idx=0.wav,p272/FT-mask/FT/p272_057-epoch=0-batch_idx=0.wav,p272/recon/p272_057.recon.wav,p272/FT-mask/mask/p272_057-epoch=6-batch_idx=0.wav,p272/joint/joint/p272_057-epoch=10-batch_idx=0.wav,p272/mask-FT/mask/p272_057-epoch=5-batch_idx=0.wav,p272/libri_mask-FT/FT/p272_057-epoch=9-batch_idx=0.wav,p272/raw/p272_057.wav,p272/mask-FT/FT/p272_057-epoch=6-batch_idx=0.wav,he looks like an afghan.
p374/ref/p374_381.wav,p374/ref/p374_110.wav,p374/libri_mask-FT/FT/p374_135-epoch=7-batch_idx=0.wav,p374/mask-FT/mask/p374_135-epoch=5-batch_idx=0.wav,p374/FT-mask/mask/p374_135-epoch=6-batch_idx=0.wav,p374/joint/joint/p374_135-epoch=5-batch_idx=0.wav,p374/FT-mask/FT/p374_135-epoch=0-batch_idx=0.wav,p374/mask-FT/FT/p374_135-epoch=6-batch_idx=0.wav,p374/raw/p374_135.wav,p374/libri_mask-FT/libri_mask/p374_135-epoch=6-batch_idx=0.wav,p374/recon/p374_135.recon.wav,the contest was already over.,p339/ref/p339_265.wav,p339/ref/p339_342.wav,p339/libri_mask-FT/libri_mask/p339_398-epoch=5-batch_idx=0.wav,p339/mask-FT/FT/p339_398-epoch=6-batch_idx=0.wav,p339/joint/joint/p339_398-epoch=5-batch_idx=0.wav,p339/recon/p339_398.recon.wav,p339/FT-mask/mask/p339_398-epoch=6-batch_idx=0.wav,p339/FT-mask/FT/p339_398-epoch=0-batch_idx=0.wav,p339/libri_mask-FT/FT/p339_398-epoch=6-batch_idx=0.wav,p339/raw/p339_398.wav,p339/mask-FT/mask/p339_398-epoch=5-batch_idx=0.wav,my body is exhausted.
p301/ref/p301_361.wav,p301/ref/p301_040.wav,p301/FT-mask/mask/p301_308-epoch=6-batch_idx=0.wav,p301/recon/p301_308.recon.wav,p301/mask-FT/FT/p301_308-epoch=6-batch_idx=0.wav,p301/libri_mask-FT/FT/p301_308-epoch=7-batch_idx=0.wav,p301/libri_mask-FT/libri_mask/p301_308-epoch=6-batch_idx=0.wav,p301/FT-mask/FT/p301_308-epoch=0-batch_idx=0.wav,p301/raw/p301_308.wav,p301/joint/joint/p301_308-epoch=5-batch_idx=0.wav,p301/mask-FT/mask/p301_308-epoch=5-batch_idx=0.wav,they will have to make changes.,p305/ref/p305_235.wav,p305/ref/p305_316.wav,p305/FT-mask/FT/p305_394-epoch=0-batch_idx=0.wav,p305/joint/joint/p305_394-epoch=6-batch_idx=0.wav,p305/FT-mask/mask/p305_394-epoch=6-batch_idx=0.wav,p305/mask-FT/mask/p305_394-epoch=5-batch_idx=0.wav,p305/libri_mask-FT/FT/p305_394-epoch=11-batch_idx=0.wav,p305/raw/p305_394.wav,p305/mask-FT/FT/p305_394-epoch=6-batch_idx=0.wav,p305/recon/p305_394.recon.wav,p305/libri_mask-FT/libri_mask/p305_394-epoch=10-batch_idx=0.wav,"john reid, the northern ireland secretary, yesterday appealed for restraint."
p286/ref/p286_109.wav,p286/ref/p286_408.wav,p286/libri_mask-FT/libri_mask/p286_015-epoch=7-batch_idx=0.wav,p286/joint/joint/p286_015-epoch=5-batch_idx=0.wav,p286/FT-mask/FT/p286_015-epoch=0-batch_idx=0.wav,p286/mask-FT/FT/p286_015-epoch=6-batch_idx=0.wav,p286/FT-mask/mask/p286_015-epoch=6-batch_idx=0.wav,p286/raw/p286_015.wav,p286/mask-FT/mask/p286_015-epoch=5-batch_idx=0.wav,p286/recon/p286_015.recon.wav,p286/libri_mask-FT/FT/p286_015-epoch=8-batch_idx=0.wav,the greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. ,p333/ref/p333_099.wav,p333/ref/p333_357.wav,p333/libri_mask-FT/libri_mask/p333_239-epoch=7-batch_idx=0.wav,p333/FT-mask/mask/p333_239-epoch=8-batch_idx=0.wav,p333/raw/p333_239.wav,p333/FT-mask/FT/p333_239-epoch=4-batch_idx=0.wav,p333/joint/joint/p333_239-epoch=9-batch_idx=0.wav,p333/mask-FT/FT/p333_239-epoch=27-batch_idx=0.wav,p333/libri_mask-FT/FT/p333_239-epoch=18-batch_idx=0.wav,p333/recon/p333_239.recon.wav,p333/mask-FT/mask/p333_239-epoch=5-batch_idx=0.wav,i want to play at the highest level.
p266/ref/p266_083.wav,p266/ref/p266_262.wav,p266/FT-mask/mask/p266_140-epoch=6-batch_idx=0.wav,p266/recon/p266_140.recon.wav,p266/mask-FT/mask/p266_140-epoch=5-batch_idx=0.wav,p266/raw/p266_140.wav,p266/FT-mask/FT/p266_140-epoch=0-batch_idx=0.wav,p266/libri_mask-FT/FT/p266_140-epoch=9-batch_idx=0.wav,p266/libri_mask-FT/libri_mask/p266_140-epoch=8-batch_idx=0.wav,p266/joint/joint/p266_140-epoch=5-batch_idx=0.wav,p266/mask-FT/FT/p266_140-epoch=6-batch_idx=0.wav,and the farmer is worried about another aspect of farming life.,p299/ref/p299_244.wav,p299/ref/p299_324.wav,p299/mask-FT/FT/p299_288-epoch=6-batch_idx=0.wav,p299/FT-mask/mask/p299_288-epoch=6-batch_idx=0.wav,p299/joint/joint/p299_288-epoch=5-batch_idx=0.wav,p299/mask-FT/mask/p299_288-epoch=5-batch_idx=0.wav,p299/recon/p299_288.recon.wav,p299/libri_mask-FT/libri_mask/p299_288-epoch=6-batch_idx=0.wav,p299/raw/p299_288.wav,p299/FT-mask/FT/p299_288-epoch=0-batch_idx=0.wav,p299/libri_mask-FT/FT/p299_288-epoch=7-batch_idx=0.wav,it was a miserable afternoon in fife.
p336/ref/p336_036.wav,p336/ref/p336_053.wav,p336/libri_mask-FT/FT/p336_090-epoch=14-batch_idx=0.wav,p336/recon/p336_090.recon.wav,p336/FT-mask/mask/p336_090-epoch=14-batch_idx=0.wav,p336/joint/joint/p336_090-epoch=13-batch_idx=0.wav,p336/mask-FT/mask/p336_090-epoch=5-batch_idx=0.wav,p336/FT-mask/FT/p336_090-epoch=10-batch_idx=0.wav,p336/raw/p336_090.wav,p336/libri_mask-FT/libri_mask/p336_090-epoch=7-batch_idx=0.wav,p336/mask-FT/FT/p336_090-epoch=8-batch_idx=0.wav,we have to get this sorted out.,p303/ref/p303_067.wav,p303/ref/p303_069.wav,p303/FT-mask/FT/p303_026-epoch=0-batch_idx=0.wav,p303/raw/p303_026.wav,p303/libri_mask-FT/libri_mask/p303_026-epoch=7-batch_idx=0.wav,p303/FT-mask/mask/p303_026-epoch=6-batch_idx=0.wav,p303/recon/p303_026.recon.wav,p303/joint/joint/p303_026-epoch=6-batch_idx=0.wav,p303/libri_mask-FT/FT/p303_026-epoch=8-batch_idx=0.wav,p303/mask-FT/FT/p303_026-epoch=6-batch_idx=0.wav,p303/mask-FT/mask/p303_026-epoch=5-batch_idx=0.wav,there will be widespread support on all sides.
p258/ref/p258_291.wav,p258/ref/p258_073.wav,p258/mask-FT/mask/p258_035-epoch=5-batch_idx=0.wav,p258/raw/p258_035.wav,p258/mask-FT/FT/p258_035-epoch=6-batch_idx=0.wav,p258/recon/p258_035.recon.wav,p258/FT-mask/FT/p258_035-epoch=0-batch_idx=0.wav,p258/FT-mask/mask/p258_035-epoch=6-batch_idx=0.wav,p258/libri_mask-FT/libri_mask/p258_035-epoch=6-batch_idx=0.wav,p258/libri_mask-FT/FT/p258_035-epoch=7-batch_idx=0.wav,p258/joint/joint/p258_035-epoch=5-batch_idx=0.wav,it was clear.,p374/ref/p374_134.wav,p374/ref/p374_267.wav,p374/mask-FT/mask/p374_121-epoch=5-batch_idx=0.wav,p374/recon/p374_121.recon.wav,p374/libri_mask-FT/libri_mask/p374_121-epoch=6-batch_idx=0.wav,p374/libri_mask-FT/FT/p374_121-epoch=7-batch_idx=0.wav,p374/joint/joint/p374_121-epoch=5-batch_idx=0.wav,p374/mask-FT/FT/p374_121-epoch=6-batch_idx=0.wav,p374/FT-mask/FT/p374_121-epoch=0-batch_idx=0.wav,p374/FT-mask/mask/p374_121-epoch=6-batch_idx=0.wav,p374/raw/p374_121.wav,paterson was the man.
p345/ref/p345_327.wav,p345/ref/p345_345.wav,p345/mask-FT/FT/p345_063-epoch=6-batch_idx=0.wav,p345/joint/joint/p345_063-epoch=5-batch_idx=0.wav,p345/mask-FT/mask/p345_063-epoch=5-batch_idx=0.wav,p345/recon/p345_063.recon.wav,p345/FT-mask/FT/p345_063-epoch=0-batch_idx=0.wav,p345/raw/p345_063.wav,p345/libri_mask-FT/libri_mask/p345_063-epoch=8-batch_idx=0.wav,p345/libri_mask-FT/FT/p345_063-epoch=9-batch_idx=0.wav,p345/FT-mask/mask/p345_063-epoch=6-batch_idx=0.wav,the sleeper was six hours late.,p233/ref/p233_238.wav,p233/ref/p233_159.wav,p233/libri_mask-FT/FT/p233_136-epoch=8-batch_idx=0.wav,p233/mask-FT/mask/p233_136-epoch=5-batch_idx=0.wav,p233/mask-FT/FT/p233_136-epoch=6-batch_idx=0.wav,p233/FT-mask/mask/p233_136-epoch=6-batch_idx=0.wav,p233/raw/p233_136.wav,p233/libri_mask-FT/libri_mask/p233_136-epoch=7-batch_idx=0.wav,p233/joint/joint/p233_136-epoch=5-batch_idx=0.wav,p233/FT-mask/FT/p233_136-epoch=0-batch_idx=0.wav,p233/recon/p233_136.recon.wav,the trial is funded solely by edinburgh city council.
p257/ref/p257_210.wav,p257/ref/p257_320.wav,p257/recon/p257_049.recon.wav,p257/joint/joint/p257_049-epoch=9-batch_idx=0.wav,p257/libri_mask-FT/FT/p257_049-epoch=11-batch_idx=0.wav,p257/mask-FT/mask/p257_049-epoch=5-batch_idx=0.wav,p257/libri_mask-FT/libri_mask/p257_049-epoch=6-batch_idx=0.wav,p257/mask-FT/FT/p257_049-epoch=16-batch_idx=0.wav,p257/raw/p257_049.wav,p257/FT-mask/mask/p257_049-epoch=10-batch_idx=0.wav,p257/FT-mask/FT/p257_049-epoch=5-batch_idx=0.wav,"yesterday, he had a chilling warning for the game in scotland.",p300/ref/p300_200.wav,p300/ref/p300_335.wav,p300/mask-FT/mask/p300_184-epoch=5-batch_idx=0.wav,p300/joint/joint/p300_184-epoch=5-batch_idx=0.wav,p300/raw/p300_184.wav,p300/libri_mask-FT/libri_mask/p300_184-epoch=5-batch_idx=0.wav,p300/libri_mask-FT/FT/p300_184-epoch=6-batch_idx=0.wav,p300/recon/p300_184.recon.wav,p300/FT-mask/FT/p300_184-epoch=0-batch_idx=0.wav,p300/mask-FT/FT/p300_184-epoch=6-batch_idx=0.wav,p300/FT-mask/mask/p300_184-epoch=6-batch_idx=0.wav,we believe a third party was involved.
p339/ref/p339_261.wav,p339/ref/p339_051.wav,p339/recon/p339_379.recon.wav,p339/mask-FT/FT/p339_379-epoch=6-batch_idx=0.wav,p339/FT-mask/mask/p339_379-epoch=6-batch_idx=0.wav,p339/mask-FT/mask/p339_379-epoch=5-batch_idx=0.wav,p339/raw/p339_379.wav,p339/joint/joint/p339_379-epoch=5-batch_idx=0.wav,p339/libri_mask-FT/libri_mask/p339_379-epoch=5-batch_idx=0.wav,p339/libri_mask-FT/FT/p339_379-epoch=6-batch_idx=0.wav,p339/FT-mask/FT/p339_379-epoch=0-batch_idx=0.wav,it decided to blame the media.,p287/ref/p287_091.wav,p287/ref/p287_026.wav,p287/libri_mask-FT/FT/p287_154-epoch=7-batch_idx=0.wav,p287/FT-mask/mask/p287_154-epoch=5-batch_idx=0.wav,p287/mask-FT/FT/p287_154-epoch=6-batch_idx=0.wav,p287/mask-FT/mask/p287_154-epoch=5-batch_idx=0.wav,p287/raw/p287_154.wav,p287/FT-mask/FT/p287_154-epoch=1-batch_idx=0.wav,p287/joint/joint/p287_154-epoch=10-batch_idx=0.wav,p287/recon/p287_154.recon.wav,p287/libri_mask-FT/libri_mask/p287_154-epoch=5-batch_idx=0.wav,the people are the hero.
p245/ref/p245_289.wav,p245/ref/p245_181.wav,p245/FT-mask/mask/p245_063-epoch=6-batch_idx=0.wav,p245/mask-FT/FT/p245_063-epoch=6-batch_idx=0.wav,p245/libri_mask-FT/FT/p245_063-epoch=8-batch_idx=0.wav,p245/libri_mask-FT/libri_mask/p245_063-epoch=7-batch_idx=0.wav,p245/FT-mask/FT/p245_063-epoch=0-batch_idx=0.wav,p245/recon/p245_063.recon.wav,p245/raw/p245_063.wav,p245/mask-FT/mask/p245_063-epoch=5-batch_idx=0.wav,p245/joint/joint/p245_063-epoch=5-batch_idx=0.wav,he was popular.,p339/ref/p339_254.wav,p339/ref/p339_064.wav,p339/FT-mask/mask/p339_002-epoch=6-batch_idx=0.wav,p339/joint/joint/p339_002-epoch=5-batch_idx=0.wav,p339/libri_mask-FT/FT/p339_002-epoch=6-batch_idx=0.wav,p339/libri_mask-FT/libri_mask/p339_002-epoch=5-batch_idx=0.wav,p339/FT-mask/FT/p339_002-epoch=0-batch_idx=0.wav,p339/mask-FT/mask/p339_002-epoch=5-batch_idx=0.wav,p339/raw/p339_002.wav,p339/recon/p339_002.recon.wav,p339/mask-FT/FT/p339_002-epoch=6-batch_idx=0.wav,ask her to bring these things with her from the store.
p264/ref/p264_233.wav,p264/ref/p264_327.wav,p264/raw/p264_160.wav,p264/FT-mask/mask/p264_160-epoch=6-batch_idx=0.wav,p264/FT-mask/FT/p264_160-epoch=0-batch_idx=0.wav,p264/joint/joint/p264_160-epoch=5-batch_idx=0.wav,p264/mask-FT/FT/p264_160-epoch=6-batch_idx=0.wav,p264/libri_mask-FT/libri_mask/p264_160-epoch=5-batch_idx=0.wav,p264/libri_mask-FT/FT/p264_160-epoch=6-batch_idx=0.wav,p264/recon/p264_160.recon.wav,p264/mask-FT/mask/p264_160-epoch=5-batch_idx=0.wav,it was clearly not a battle.,p335/ref/p335_080.wav,p335/ref/p335_246.wav,p335/libri_mask-FT/FT/p335_128-epoch=9-batch_idx=0.wav,p335/recon/p335_128.recon.wav,p335/libri_mask-FT/libri_mask/p335_128-epoch=8-batch_idx=0.wav,p335/FT-mask/mask/p335_128-epoch=6-batch_idx=0.wav,p335/FT-mask/FT/p335_128-epoch=0-batch_idx=0.wav,p335/mask-FT/mask/p335_128-epoch=5-batch_idx=0.wav,p335/joint/joint/p335_128-epoch=5-batch_idx=0.wav,p335/mask-FT/FT/p335_128-epoch=6-batch_idx=0.wav,p335/raw/p335_128.wav,it was meant to rival the dollar.
p329/ref/p329_159.wav,p329/ref/p329_355.wav,p329/joint/joint/p329_259-epoch=5-batch_idx=0.wav,p329/FT-mask/FT/p329_259-epoch=0-batch_idx=0.wav,p329/mask-FT/mask/p329_259-epoch=5-batch_idx=0.wav,p329/libri_mask-FT/libri_mask/p329_259-epoch=6-batch_idx=0.wav,p329/raw/p329_259.wav,p329/mask-FT/FT/p329_259-epoch=6-batch_idx=0.wav,p329/libri_mask-FT/FT/p329_259-epoch=7-batch_idx=0.wav,p329/FT-mask/mask/p329_259-epoch=6-batch_idx=0.wav,p329/recon/p329_259.recon.wav,he was a crazy man.,s5/ref/s5_096.wav,s5/ref/s5_266.wav,s5/libri_mask-FT/FT/s5_363-epoch=7-batch_idx=0.wav,s5/FT-mask/FT/s5_363-epoch=0-batch_idx=0.wav,s5/joint/joint/s5_363-epoch=10-batch_idx=0.wav,s5/mask-FT/mask/s5_363-epoch=5-batch_idx=0.wav,s5/raw/s5_363.wav,s5/libri_mask-FT/libri_mask/s5_363-epoch=6-batch_idx=0.wav,s5/mask-FT/FT/s5_363-epoch=6-batch_idx=0.wav,s5/FT-mask/mask/s5_363-epoch=6-batch_idx=0.wav,s5/recon/s5_363.recon.wav,five years ago its return was rejected.
p364/ref/p364_216.wav,p364/ref/p364_154.wav,p364/FT-mask/mask/p364_253-epoch=6-batch_idx=0.wav,p364/mask-FT/mask/p364_253-epoch=5-batch_idx=0.wav,p364/mask-FT/FT/p364_253-epoch=6-batch_idx=0.wav,p364/libri_mask-FT/libri_mask/p364_253-epoch=8-batch_idx=0.wav,p364/raw/p364_253.wav,p364/FT-mask/FT/p364_253-epoch=0-batch_idx=0.wav,p364/joint/joint/p364_253-epoch=7-batch_idx=0.wav,p364/libri_mask-FT/FT/p364_253-epoch=9-batch_idx=0.wav,p364/recon/p364_253.recon.wav,but this is just the first step.,p343/ref/p343_158.wav,p343/ref/p343_191.wav,p343/mask-FT/mask/p343_237-epoch=5-batch_idx=0.wav,p343/FT-mask/FT/p343_237-epoch=0-batch_idx=0.wav,p343/FT-mask/mask/p343_237-epoch=6-batch_idx=0.wav,p343/recon/p343_237.recon.wav,p343/mask-FT/FT/p343_237-epoch=6-batch_idx=0.wav,p343/joint/joint/p343_237-epoch=10-batch_idx=0.wav,p343/libri_mask-FT/FT/p343_237-epoch=8-batch_idx=0.wav,p343/libri_mask-FT/libri_mask/p343_237-epoch=7-batch_idx=0.wav,p343/raw/p343_237.wav,it's really good fun.
